crime_id,location,date,time,crime_type,gender,role,age,weather,severity,latitude,longitude
CR00663,Kicukiro,2023-04-16,06:21,Theft,Other,Victim,46,Rainy,2.46,-1.9698659031411834,30.115879392177828
CR00664,Niboye,2023-02-24,23:10,Assault,Other,Suspect,50,Rainy,7.54,-1.9924996207566088,30.100719413424642
CR00665,Kigarama,2023-02-24,18:30,Robbery,Male,Victim,29,Clear,5.49,-1.9829712016796897,30.097339870746783
CR00666,Kimisagara,2021-11-06,04:23,Theft,Female,Suspect,48,Clear,2.54,-1.9712074266757529,30.037466399637406
CR00667,Kimisagara,2023-10-04,10:25,Vandalism,Female,Suspect,46,Clear,1.25,-1.9784790755900896,30.046919433993196
CR00668,Muhima,2020-09-07,20:38,Assault,Female,Victim,69,Clear,7.57,-1.955611023420375,30.063267280097193
CR00669,Nduba,2022-04-21,07:12,Vandalism,Male,Suspect,40,Cloudy,2.31,-1.901527878152693,30.06311711365599
CR00670,Kanombe,2021-12-25,05:38,Robbery,Female,Suspect,75,Rainy,5.26,-1.9777793841850995,30.13303752967344
CR00671,Nduba,2024-11-24,17:43,Vandalism,Female,Victim,28,Clear,2.48,-1.9173143053232355,30.07563717824233
CR00672,Jali,2023-09-24,00:10,Robbery,Male,Suspect,79,Cloudy,5.54,-1.8950034758338348,30.083956194989486
CR00673,Kigarama,2024-03-16,15:25,Assault,Male,Victim,38,Rainy,6.17,-1.9785090896521242,30.09222579463072
CR00674,Kanombe,2022-05-16,18:04,Robbery,Other,Victim,39,Clear,5.15,-1.9644951418440866,30.13437159527029
CR00675,Gisozi,2024-11-12,23:58,Theft,Female,Suspect,34,Cloudy,3.44,-1.9347244524025455,30.080360601982246
CR00676,Niboye,2024-01-16,04:12,Assault,Male,Victim,44,Clear,7.52,-1.996964548248954,30.095611101681385
CR00677,Gikondo,2020-04-15,03:26,Vandalism,Other,Suspect,30,Clear,1.83,-1.9709916085019994,30.080625049365562
CR00678,Nyarugenge,2021-08-12,16:21,Vandalism,Female,Suspect,31,Rainy,1.03,-1.9640228874125945,30.046324292065258
CR00679,Nyarugenge,2023-05-14,22:36,Theft,Female,Suspect,66,Clear,3.66,-1.9660001138505583,30.05866040434888
CR00680,Niboye,2021-10-01,15:49,Assault,Other,Victim,19,Clear,7.21,-1.9982398968281954,30.105246497948556
CR00681,Gacuriro,2021-12-21,08:37,Burglary,Male,Suspect,50,Cloudy,4.3,-1.921095466624522,30.087706352446688
CR00682,Masaka,2020-07-31,00:40,Vandalism,Other,Suspect,39,Clear,2.47,-1.9605453366418801,30.14951833141376
CR00683,Rusororo,2023-03-29,19:26,Theft,Male,Suspect,33,Clear,3.59,-1.898744256785409,30.12752378816859
CR00684,Muhima,2022-11-05,18:16,Burglary,Male,Suspect,69,Clear,4.39,-1.9577856173579882,30.06773924512645
CR00685,Kimisagara,2021-03-11,12:52,Assault,Other,Suspect,17,Rainy,7.21,-1.973379450408025,30.033715001169067
CR00686,Gisozi,2020-11-12,06:22,Robbery,Male,Victim,40,Rainy,5.62,-1.9371716123089835,30.06317337365749
CR00687,Niboye,2023-09-06,19:43,Burglary,Other,Victim,26,Clear,4.65,-1.9995629638224144,30.11024498538218
CR00688,Rwezamenyo,2022-09-14,01:15,Assault,Female,Victim,21,Clear,7.02,-1.9565579856977007,30.023055054117965
CR00689,Rwezamenyo,2021-04-04,19:53,Burglary,Female,Victim,63,Clear,4.05,-1.970639921863269,30.039052018506816
CR00690,Nyarugenge,2024-10-01,04:05,Theft,Male,Suspect,67,Rainy,2.55,-1.9542819858045501,30.04626587762409
CR00691,Gisozi,2020-08-09,05:54,Assault,Female,Suspect,54,Rainy,6.41,-1.9287719462008688,30.081036075138552
CR00692,Kimironko,2021-12-18,15:31,Assault,Other,Suspect,44,Clear,6.53,-1.928720775252998,30.109060141405998
CR00693,Kigali CBD,2024-09-27,19:58,Robbery,Other,Victim,43,Clear,6.31,-1.944931333428438,30.051012058728627
CR00694,Kigarama,2023-02-13,19:08,Assault,Other,Suspect,58,Clear,6.94,-1.9668979300897267,30.08826023711377
CR00695,Rusororo,2022-01-22,21:02,Theft,Female,Victim,69,Rainy,2.58,-1.9050831925649534,30.13081357027084
CR00696,Masaka,2020-08-23,23:29,Assault,Female,Suspect,76,Rainy,6.19,-1.9543082956351618,30.13925880125511
CR00697,Gacuriro,2024-04-10,11:00,Assault,Female,Victim,22,Clear,7.93,-1.92231719942074,30.091184912102744
CR00698,Remera,2021-07-24,13:20,Vandalism,Other,Suspect,80,Clear,2.12,-1.9446334720212695,30.10466897042163
CR00699,Jali,2023-03-21,14:15,Theft,Male,Victim,69,Rainy,2.97,-1.9007839261945778,30.096565090186388
CR00700,Niboye,2021-04-08,09:31,Vandalism,Other,Suspect,21,Rainy,2.82,-1.993339758038672,30.102501746645366
CR00701,Gikondo,2024-07-11,23:23,Burglary,Male,Suspect,53,Stormy,5.07,-1.9604466239554525,30.076072064336422
CR00702,Kibagabaga,2022-05-28,15:36,Burglary,Male,Suspect,29,Clear,4.49,-1.9189187937886976,30.089794820979723
CR00703,Masaka,2024-09-26,05:15,Theft,Other,Victim,49,Clear,2.03,-1.9668928444678162,30.134029989779343
CR00704,Gikondo,2023-02-22,04:47,Vandalism,Other,Victim,61,Clear,1.99,-1.9590469943981348,30.0732377511203
CR00705,Gikondo,2024-04-20,09:08,Burglary,Female,Victim,50,Clear,4.79,-1.9735372338383987,30.080016341161812
CR00706,Niboye,2024-08-03,10:31,Vandalism,Male,Victim,59,Clear,1.75,-1.997616191261673,30.09604033788491
CR00707,Jali,2023-06-27,02:06,Assault,Male,Victim,68,Clear,7.09,-1.9017844209928316,30.08830371739245
CR00708,Kigarama,2023-06-10,19:30,Assault,Female,Suspect,46,Clear,6.22,-1.9770738403788113,30.094646103607154
CR00709,Jali,2023-10-14,06:23,Assault,Male,Victim,55,Rainy,6.45,-1.9002728493812535,30.092365777851594
CR00710,Kimironko,2023-08-09,10:26,Assault,Male,Victim,21,Rainy,7.95,-1.934039378340293,30.108165608430156
CR00711,Kanombe,2023-02-14,00:36,Assault,Female,Victim,38,Clear,6.79,-1.9694320523649027,30.136046424154742
CR00712,Gisozi,2020-02-23,19:18,Theft,Other,Victim,20,Clear,2.46,-1.9247403559402163,30.07239135353265
CR00713,Kimisagara,2023-06-01,08:47,Vandalism,Female,Suspect,15,Rainy,1.74,-1.9737547666171975,30.051666060400194
CR00714,Remera,2023-09-09,03:40,Vandalism,Female,Suspect,21,Cloudy,2.13,-1.9536759746125765,30.106799274243116
CR00715,Gatenga,2024-08-25,07:39,Assault,Other,Victim,56,Clear,7.29,-1.9842558616704264,30.133073032237498
CR00716,Nduba,2023-11-21,04:14,Burglary,Other,Victim,42,Clear,4.66,-1.9193583196461514,30.07952249454161
CR00717,Kigali CBD,2021-07-01,20:38,Theft,Female,Suspect,51,Rainy,3.62,-1.9519157688210784,30.061277381799428
CR00718,Kimironko,2020-02-29,21:23,Burglary,Other,Victim,75,Clear,5.95,-1.9190344351042703,30.107932925806818
CR00719,Kigali CBD,2021-01-04,10:11,Vandalism,Female,Suspect,50,Clear,1.19,-1.9461972499282942,30.05689807777063
CR00720,Remera,2021-07-13,17:47,Assault,Other,Victim,27,Rainy,6.34,-1.9441598105903497,30.108113470262197
CR00721,Gisozi,2023-12-10,05:06,Assault,Female,Suspect,70,Rainy,7.73,-1.931503690610267,30.065711974811588
CR00722,Nduba,2024-04-10,00:49,Robbery,Female,Victim,38,Clear,5.98,-1.907312523116602,30.067618982862356
CR00723,Kibagabaga,2021-09-24,03:09,Robbery,Male,Victim,47,Rainy,5.5,-1.9183113238400888,30.09158739508344
CR00724,Gisozi,2021-11-26,00:47,Assault,Male,Suspect,77,Rainy,6.28,-1.9316938638847854,30.066409159148805
CR00725,Muhima,2021-12-19,02:53,Burglary,Male,Suspect,61,Clear,5.23,-1.9435154492619202,30.052399082390394
CR00726,Rusororo,2020-01-13,06:58,Theft,Male,Suspect,57,Clear,2.95,-1.8983882357906796,30.1277624299508
CR00727,Nduba,2021-01-06,22:35,Burglary,Other,Victim,53,Cloudy,5.45,-1.9093647512557768,30.07635903408563
CR00728,Rusororo,2024-11-16,03:38,Burglary,Other,Victim,29,Clear,5.13,-1.8980281804630903,30.132618843621152
CR00729,Kanombe,2020-10-20,23:27,Vandalism,Female,Victim,27,Clear,1.46,-1.9630740131659081,30.136697824086536
CR00730,Nyarugenge,2023-03-05,11:22,Burglary,Other,Suspect,16,Clear,5.53,-1.9682453948894254,30.043636673308512
CR00731,Kacyiru,2023-09-08,10:23,Burglary,Male,Suspect,31,Clear,4.5,-1.9235500623779822,30.069879760864357
CR00732,Rwezamenyo,2022-03-31,03:33,Vandalism,Female,Victim,57,Cloudy,1.62,-1.959799370340977,30.041405934138858
CR00733,Kibagabaga,2020-05-22,14:44,Vandalism,Other,Suspect,61,Clear,1.68,-1.913141005487608,30.102932081561054
CR00734,Masaka,2020-10-17,18:51,Vandalism,Male,Victim,61,Clear,1.3,-1.9569618530164534,30.143335660121416
CR00735,Jali,2024-02-26,13:12,Vandalism,Male,Victim,62,Clear,1.64,-1.8946576942974398,30.097712077251042
CR00736,Gatenga,2023-07-20,03:45,Vandalism,Female,Victim,45,Clear,2.13,-1.9843810654256113,30.13475630597547
CR00737,Gacuriro,2020-03-03,05:05,Theft,Male,Suspect,50,Clear,2.81,-1.9204627017578906,30.09072981410771
CR00738,Muhima,2020-07-06,22:58,Robbery,Male,Suspect,41,Clear,5.01,-1.9539742282495862,30.053377799835392
CR00739,Muhima,2024-03-08,04:47,Robbery,Male,Suspect,64,Clear,6.38,-1.945389188260682,30.05469886801005
CR00740,Kacyiru,2022-12-22,19:11,Theft,Other,Victim,26,Rainy,3.51,-1.9272212682139567,30.05800209082326
CR00741,Gacuriro,2021-03-16,08:28,Theft,Female,Suspect,28,Cloudy,3.59,-1.9129911260410504,30.080872315036768
CR00742,Kicukiro,2022-02-09,02:01,Burglary,Female,Victim,31,Rainy,5.09,-1.9805394842651973,30.10498971997365
CR00743,Kacyiru,2022-05-09,01:06,Theft,Other,Suspect,30,Stormy,2.63,-1.929043202731725,30.071857936044786
CR00744,Rwezamenyo,2022-07-18,08:00,Robbery,Female,Suspect,20,Rainy,6.3,-1.965203805617385,30.03781935077316
CR00745,Gisozi,2021-11-29,06:21,Assault,Other,Victim,39,Clear,6.64,-1.9324457206456196,30.076378077327778
CR00746,Kicukiro,2020-11-18,08:50,Assault,Other,Victim,39,Clear,7.42,-1.9681482766658873,30.121231502210232
CR00747,Rwezamenyo,2022-01-27,00:49,Assault,Other,Victim,72,Clear,7.03,-1.9555958294647182,30.028413971676283
CR00748,Nyarugenge,2021-09-30,03:57,Burglary,Other,Suspect,27,Cloudy,5.72,-1.9613520565793816,30.054228163628697
CR00749,Niboye,2024-01-17,18:45,Robbery,Female,Victim,24,Rainy,6.99,-1.9995703294275007,30.111975235489993
CR00750,Niboye,2021-10-26,19:02,Vandalism,Female,Suspect,58,Stormy,1.16,-1.9885052431682029,30.094661453895974
CR00751,Kibagabaga,2024-05-09,17:13,Vandalism,Other,Victim,53,Cloudy,1.21,-1.932872920867251,30.096056251165805
CR00752,Kimironko,2023-03-08,20:10,Assault,Other,Suspect,75,Rainy,7.4,-1.918435547144719,30.120986353381685
CR00753,Rwezamenyo,2023-05-06,23:33,Burglary,Female,Suspect,40,Clear,4.75,-1.9716225669967327,30.022319110694806
CR00754,Kigali CBD,2020-06-22,00:23,Assault,Other,Suspect,34,Clear,7.51,-1.9574954012748027,30.065820953963744
CR00755,Nduba,2024-12-14,00:27,Theft,Other,Suspect,20,Clear,2.32,-1.911457007057891,30.068354773222165
CR00756,Kacyiru,2020-04-17,13:25,Theft,Other,Victim,31,Clear,3.5,-1.9368229409969486,30.05538120316941
CR00757,Kicukiro,2020-11-14,22:30,Burglary,Other,Victim,39,Rainy,4.33,-1.977542200269643,30.119025056519018
CR00758,Nyarugenge,2020-11-18,20:15,Burglary,Female,Suspect,68,Clear,4.88,-1.9565092337477537,30.04384046293995
CR00759,Muhima,2024-03-25,12:59,Burglary,Female,Suspect,47,Rainy,5.94,-1.9564676144223863,30.057604916808312
CR00760,Kacyiru,2023-06-19,12:44,Burglary,Male,Suspect,59,Stormy,4.08,-1.9328449335912448,30.062408632144972
CR00761,Rwezamenyo,2020-04-11,04:35,Assault,Male,Suspect,61,Clear,6.85,-1.9586919625997048,30.04031850111834
CR00762,Remera,2023-10-12,05:44,Burglary,Male,Suspect,72,Clear,4.34,-1.9386014434365146,30.102792181002883
CR00763,Gatenga,2020-06-16,03:02,Burglary,Male,Victim,30,Clear,5.61,-1.981511231701768,30.133116333062482
CR00764,Kimisagara,2021-07-11,03:44,Burglary,Male,Suspect,70,Clear,4.97,-1.9769070937792594,30.033040221400473
CR00765,Kigarama,2022-06-26,16:20,Theft,Male,Victim,23,Clear,3.5,-1.9673937651939832,30.088776078566987
CR00766,Nyarugenge,2023-09-17,22:35,Robbery,Male,Victim,76,Rainy,6.09,-1.9526551375423586,30.04613272238718
CR00767,Gatenga,2022-05-18,06:52,Theft,Other,Suspect,68,Cloudy,2.8,-1.9899479043500354,30.123978621363065
CR00768,Kimironko,2022-09-21,02:40,Theft,Male,Suspect,79,Rainy,2.59,-1.9195401599782282,30.113658993443476
CR00769,Nyamirambo,2023-05-28,19:39,Theft,Male,Suspect,17,Cloudy,2.87,-1.9908771165745733,30.042809114765053
CR00770,Kigali CBD,2022-06-24,20:42,Robbery,Male,Victim,36,Cloudy,5.59,-1.9583682655839776,30.062999952464565
CR00771,Gikondo,2022-04-28,13:49,Robbery,Female,Victim,50,Rainy,6.84,-1.9734755101899173,30.077195301272972
CR00772,Gisozi,2021-07-13,07:41,Theft,Other,Suspect,31,Clear,3.35,-1.9309615706288077,30.072161750474486
CR00773,Kigarama,2021-03-17,12:02,Burglary,Male,Victim,52,Rainy,5.04,-1.968106033647142,30.085604883720418
CR00774,Kanombe,2024-03-26,01:12,Theft,Other,Victim,20,Rainy,3.23,-1.9644107356477791,30.13602548227182
CR00775,Kacyiru,2022-11-15,23:42,Theft,Male,Victim,22,Clear,2.74,-1.9311984749811113,30.054612997125393
CR00776,Kigarama,2020-08-21,16:03,Vandalism,Female,Suspect,39,Stormy,2.3,-1.9659067881004115,30.103564973253988
CR00777,Gatenga,2021-12-07,02:59,Vandalism,Other,Suspect,65,Cloudy,1.28,-1.986450779040075,30.127483393104477
CR00778,Kigali CBD,2022-05-30,11:40,Theft,Other,Victim,78,Rainy,3.05,-1.9556932750152847,30.062692825313455
CR00779,Masaka,2020-08-15,23:26,Robbery,Male,Victim,80,Clear,5.41,-1.9673979228946317,30.132384243175792
CR00780,Rusororo,2021-08-03,02:02,Theft,Male,Suspect,24,Clear,3.23,-1.9098238549229947,30.12161342230434
CR00781,Kigarama,2023-10-20,18:33,Assault,Female,Suspect,36,Clear,7.43,-1.9789414098615514,30.102090696404893
CR00782,Gacuriro,2023-10-21,17:12,Theft,Female,Victim,71,Rainy,3.04,-1.9175143272294097,30.0806003386659
CR00783,Nyamirambo,2023-04-29,17:11,Theft,Male,Suspect,80,Stormy,2.5,-1.9895784411977264,30.042719663157357
CR00784,Kigali CBD,2022-09-23,21:49,Assault,Female,Victim,64,Clear,6.93,-1.9432739546716393,30.061438078354342
CR00785,Jali,2022-12-15,10:42,Theft,Female,Victim,64,Rainy,3.87,-1.905655283812829,30.093937121834628
CR00786,Muhima,2023-09-28,13:32,Theft,Male,Suspect,66,Clear,3.85,-1.955893104698167,30.05871269824606
CR00787,Kimisagara,2021-09-23,22:28,Theft,Male,Suspect,49,Stormy,3.44,-1.9812537566903774,30.048062920616953
CR00788,Kanombe,2020-04-03,20:26,Vandalism,Male,Suspect,41,Rainy,2.7,-1.9620224073612114,30.142072533219107
CR00789,Masaka,2021-03-27,17:36,Burglary,Male,Victim,38,Stormy,4.27,-1.9632071811969414,30.14768240708478
CR00790,Kigarama,2022-03-20,22:16,Vandalism,Other,Suspect,15,Cloudy,2.05,-1.9683168551403265,30.092143900738254
CR00791,Rwezamenyo,2023-05-12,02:02,Burglary,Other,Victim,35,Rainy,5.66,-1.9644977211616301,30.02884257375186
CR00792,Jali,2020-04-22,02:56,Burglary,Female,Victim,42,Cloudy,4.02,-1.901120950748394,30.09885812511239
CR00793,Gikondo,2020-01-16,02:20,Assault,Female,Suspect,16,Clear,6.83,-1.9591211524226981,30.076382342139123
CR00794,Nduba,2021-02-22,14:36,Theft,Female,Victim,80,Stormy,2.3,-1.9052017447041594,30.071047652988568
CR00795,Kimironko,2021-09-09,07:09,Theft,Male,Victim,73,Rainy,2.13,-1.927391668699799,30.11477660838986
CR00796,Jali,2021-03-08,01:16,Burglary,Female,Suspect,79,Clear,5.95,-1.9010637522580405,30.085333450598018
CR00797,Masaka,2024-04-20,16:13,Assault,Other,Suspect,48,Rainy,6.62,-1.9640164359809997,30.150267147012034
CR00798,Nduba,2020-10-08,20:11,Vandalism,Male,Suspect,53,Cloudy,1.38,-1.9158873546464765,30.0783755222964
CR00799,Masaka,2024-04-14,22:06,Assault,Male,Suspect,43,Clear,7.39,-1.9643899022355351,30.13369590604387
CR00800,Rwezamenyo,2021-06-07,18:36,Assault,Female,Victim,52,Clear,7.08,-1.9557100116722808,30.035324451880655
CR00801,Muhima,2021-08-15,06:52,Burglary,Other,Suspect,49,Stormy,4.66,-1.9611429636524256,30.058372278461082
CR00802,Nyarugenge,2021-11-02,19:54,Vandalism,Female,Victim,30,Clear,1.12,-1.9664980643232608,30.050175825639936
CR00803,Niboye,2020-09-02,06:19,Vandalism,Male,Victim,36,Clear,1.94,-1.9817343357833768,30.095270505431746
CR00804,Gikondo,2020-01-16,14:20,Burglary,Female,Suspect,43,Rainy,4.31,-1.9595096331959223,30.078215101648645
CR00805,Gisozi,2022-10-15,04:46,Vandalism,Male,Victim,20,Clear,1.7,-1.9405659249480243,30.079124533081362
CR00806,Kanombe,2024-03-09,16:14,Vandalism,Male,Victim,45,Rainy,2.12,-1.9648678728625717,30.127140992171014
CR00807,Gikondo,2022-05-31,03:05,Theft,Other,Suspect,52,Clear,2.45,-1.9715928334980166,30.063488292541667
CR00808,Gacuriro,2020-12-25,17:16,Theft,Other,Suspect,20,Clear,3.26,-1.9162178314714666,30.080467765817783
CR00809,Kanombe,2020-09-21,21:08,Vandalism,Female,Suspect,33,Stormy,2.86,-1.9679030318024173,30.128080122556078
CR00810,Kibagabaga,2022-02-17,09:41,Theft,Female,Suspect,50,Rainy,2.55,-1.9180063481933836,30.100029141133568
CR00811,Gatenga,2022-12-26,22:33,Vandalism,Female,Victim,32,Clear,2.64,-1.9866624083794464,30.13057753355613
CR00812,Jali,2023-12-12,20:20,Burglary,Other,Victim,49,Stormy,5.74,-1.906180377124201,30.097273807983907
CR00813,Gikondo,2021-04-16,12:27,Burglary,Other,Victim,21,Clear,5.17,-1.9542969579263343,30.062192904878124
CR00814,Jali,2022-10-21,08:41,Assault,Other,Suspect,46,Rainy,6.61,-1.8940041757364705,30.080268944462613
CR00815,Muhima,2023-02-18,13:51,Burglary,Other,Victim,41,Clear,5.25,-1.9558028304162653,30.06813972490149
CR00816,Jali,2024-09-02,03:52,Vandalism,Other,Suspect,29,Clear,1.81,-1.9048943092661,30.097403191910523
CR00817,Kimisagara,2023-09-30,01:46,Theft,Female,Suspect,15,Stormy,2.51,-1.9817601528249835,30.04434921337223
CR00818,Gisozi,2024-07-09,00:39,Theft,Male,Victim,59,Rainy,3.08,-1.9338609250163816,30.066124875811152
CR00819,Nyamirambo,2021-12-26,12:07,Burglary,Female,Victim,62,Rainy,5.32,-1.9948548881143289,30.054522527570374
CR00820,Kibagabaga,2020-05-27,09:47,Vandalism,Female,Victim,56,Clear,1.15,-1.9169317665368297,30.101426987583803
CR00821,Kimironko,2022-03-24,13:16,Robbery,Female,Victim,25,Clear,5.3,-1.9269938330409573,30.11421525994405
CR00822,Nduba,2024-10-30,23:44,Assault,Other,Victim,48,Rainy,7.46,-1.9028501385301253,30.0774680287139
CR00823,Kigarama,2024-02-28,12:42,Vandalism,Other,Suspect,32,Clear,1.56,-1.9779063780068766,30.09972263265624
CR00824,Kanombe,2020-03-27,04:12,Burglary,Other,Victim,67,Clear,4.53,-1.9610853643253472,30.127116654755557
CR00825,Kimisagara,2022-06-12,10:00,Robbery,Other,Suspect,52,Clear,5.2,-1.9672693073056182,30.034439567902115
CR00826,Nduba,2020-02-08,17:58,Theft,Other,Victim,56,Rainy,3.59,-1.9113170223018614,30.074082952609466
CR00827,Kanombe,2022-07-30,05:56,Burglary,Female,Victim,22,Clear,5.17,-1.9630438368540999,30.128990426200332
CR00828,Kigali CBD,2020-06-08,13:45,Assault,Male,Victim,16,Clear,7.53,-1.9559861112491252,30.062921281624817
CR00829,Kanombe,2024-10-31,15:11,Robbery,Other,Suspect,60,Clear,5.66,-1.9600058687178472,30.126623111990927
CR00830,Masaka,2021-10-03,22:01,Robbery,Male,Victim,43,Rainy,6.54,-1.9703109705671022,30.13383407764409
CR00831,Gisozi,2023-03-25,07:25,Burglary,Other,Suspect,50,Clear,5.18,-1.9301283608957873,30.082027838422594
CR00832,Kimironko,2022-05-29,12:22,Vandalism,Male,Suspect,37,Clear,1.55,-1.9272062757796136,30.105076822703026
CR00833,Kicukiro,2023-03-20,05:03,Burglary,Female,Victim,47,Clear,5.61,-1.9725727708316072,30.117831854594588
CR00834,Nduba,2022-04-08,18:17,Robbery,Other,Victim,17,Clear,6.74,-1.9009738171153912,30.064661514939402
CR00835,Niboye,2023-12-24,14:05,Theft,Female,Victim,28,Cloudy,3.34,-1.9945056774125056,30.0939999726291
CR00836,Nduba,2023-08-04,16:40,Assault,Other,Victim,63,Rainy,6.95,-1.9070528076742095,30.061588239131407
CR00837,Kicukiro,2022-05-05,15:27,Theft,Male,Suspect,47,Rainy,2.34,-1.9755345813564404,30.10840809902928
CR00838,Nyarugenge,2021-08-15,14:13,Robbery,Female,Victim,41,Clear,6.57,-1.967185283624021,30.050586669622756
CR00839,Rwezamenyo,2020-08-23,16:12,Theft,Other,Victim,71,Clear,3.98,-1.9670200375650289,30.031520882191888
CR00840,Gatenga,2022-04-09,23:58,Vandalism,Female,Suspect,43,Clear,1.18,-1.9817084150300512,30.118945995078718
CR00841,Kanombe,2020-02-12,23:58,Burglary,Female,Suspect,56,Stormy,5.61,-1.9774410339417126,30.14475859157671
CR00842,Kimisagara,2021-10-27,12:46,Robbery,Male,Suspect,49,Clear,5.29,-1.980884833702412,30.04410915650521
CR00843,Nyamirambo,2020-12-17,19:48,Assault,Female,Victim,41,Rainy,6.33,-1.9810985957876128,30.04572129760224
CR00844,Gatenga,2024-06-29,09:59,Assault,Other,Victim,65,Clear,7.75,-1.977754243189247,30.120761269887026
CR00845,Kigarama,2023-06-19,19:06,Vandalism,Other,Victim,34,Clear,1.65,-1.9837763707941467,30.097523186682437
CR00846,Kimisagara,2022-07-31,12:38,Theft,Female,Suspect,72,Clear,3.79,-1.9679523945436141,30.049300164529818
CR00847,Gikondo,2024-08-30,04:43,Theft,Female,Victim,44,Clear,2.1,-1.9566730987817273,30.063225326872246
CR00848,Gatenga,2023-11-13,23:08,Assault,Other,Victim,70,Cloudy,7.02,-1.9797809561948354,30.11869855694586
CR00849,Masaka,2022-01-11,15:11,Robbery,Female,Suspect,62,Rainy,5.88,-1.9645659192178315,30.13212626783245
CR00850,Jali,2020-06-29,03:14,Theft,Male,Victim,33,Clear,3.33,-1.9017024725938958,30.083517018254724
CR00851,Kicukiro,2022-06-13,20:14,Robbery,Male,Victim,76,Stormy,5.65,-1.9788503461153448,30.10595440999616
CR00852,Jali,2024-09-25,05:59,Assault,Female,Victim,26,Clear,7.0,-1.9065516002215985,30.08287785543176
CR00853,Nduba,2020-08-04,10:29,Robbery,Other,Victim,78,Clear,5.23,-1.9012741682650744,30.070839968707478
CR00854,Kacyiru,2021-05-13,15:52,Vandalism,Male,Suspect,38,Clear,2.12,-1.922693996228072,30.071454474328362
CR00855,Kibagabaga,2022-06-11,14:47,Assault,Female,Victim,73,Clear,6.75,-1.9181606665835653,30.09799934040368
CR00856,Gikondo,2023-04-21,16:45,Robbery,Female,Victim,38,Rainy,5.77,-1.9577936065094668,30.076057361895092
CR00857,Kacyiru,2022-03-31,10:56,Burglary,Female,Suspect,37,Rainy,4.95,-1.9383677061550217,30.053515595195922
CR00858,Kimisagara,2022-12-09,07:47,Vandalism,Male,Victim,39,Clear,1.62,-1.9664184517674215,30.035740961082077
CR00859,Gacuriro,2020-06-10,22:03,Robbery,Other,Victim,77,Rainy,6.04,-1.9238121684809688,30.079428108924073
CR00860,Kibagabaga,2022-03-21,21:49,Assault,Male,Victim,38,Rainy,7.06,-1.9297525257125527,30.10383960825618
CR00861,Kibagabaga,2024-11-17,02:58,Robbery,Other,Victim,51,Clear,6.77,-1.9230488921695834,30.0872484715275
CR00862,Kanombe,2021-09-27,11:41,Burglary,Other,Victim,17,Clear,5.68,-1.973878703653268,30.137705938493617
CR00863,Jali,2024-03-07,03:49,Theft,Female,Victim,54,Rainy,3.91,-1.8974937502483749,30.09184616406213
CR00864,Rwezamenyo,2021-11-26,11:20,Robbery,Other,Victim,35,Clear,6.89,-1.9538203829465173,30.034031079294127
CR00865,Nyamirambo,2021-03-29,13:45,Assault,Other,Suspect,37,Clear,7.67,-1.9896963731017838,30.0521330890716
CR00866,Muhima,2021-11-13,09:41,Burglary,Other,Victim,65,Rainy,5.42,-1.9565785452979092,30.057708060297113
CR00867,Kicukiro,2024-05-14,05:07,Theft,Female,Suspect,39,Rainy,3.68,-1.9663346220216409,30.11053046614691
CR00868,Kacyiru,2020-12-10,05:45,Robbery,Male,Suspect,23,Rainy,6.12,-1.935368359054849,30.068489371410724
CR00869,Kibagabaga,2020-06-05,22:24,Theft,Female,Victim,33,Clear,2.98,-1.915223590989336,30.098708863085623
CR00870,Kicukiro,2022-11-11,19:36,Robbery,Other,Victim,24,Cloudy,6.58,-1.9813155445553436,30.112611016900384
CR00871,Nduba,2023-07-20,05:45,Robbery,Other,Suspect,69,Clear,6.37,-1.9025594360911338,30.073096843345546
CR00872,Gatenga,2020-08-21,20:28,Vandalism,Female,Suspect,46,Clear,2.12,-1.9747284613240281,30.134362780851653
CR00873,Gacuriro,2022-12-22,18:12,Theft,Female,Victim,73,Clear,2.87,-1.9250700109989232,30.078033363443826
CR00874,Kicukiro,2022-11-10,10:54,Theft,Other,Victim,66,Clear,2.7,-1.9744592645820227,30.117085941875168
CR00875,Gisozi,2021-02-01,22:15,Burglary,Other,Victim,27,Cloudy,4.05,-1.9310298504646835,30.06429306674922
CR00876,Kimisagara,2024-05-08,10:28,Robbery,Other,Victim,32,Rainy,5.73,-1.9734959079966337,30.033255659534625
CR00877,Rusororo,2021-12-16,00:35,Robbery,Female,Suspect,16,Clear,5.93,-1.9108365484326906,30.12088446505408
CR00878,Jali,2021-12-20,22:13,Vandalism,Female,Suspect,27,Clear,2.34,-1.9097012307720382,30.09465828360027
CR00879,Remera,2024-01-29,13:02,Theft,Male,Victim,63,Clear,3.46,-1.9360562261011154,30.105396907769986
CR00880,Remera,2024-08-04,22:19,Burglary,Other,Victim,64,Clear,4.43,-1.9521575220197613,30.109354070220903
CR00881,Kimisagara,2023-08-14,06:11,Theft,Male,Suspect,17,Clear,3.12,-1.9642361698349824,30.033599032234257
CR00882,Kicukiro,2024-07-27,14:44,Assault,Female,Suspect,29,Rainy,8.0,-1.9797517882036073,30.11728867615739
CR00883,Rusororo,2020-10-29,19:47,Burglary,Other,Victim,16,Stormy,5.88,-1.9044862126015971,30.12832219422548
CR00884,Kigali CBD,2021-04-28,18:20,Assault,Other,Suspect,20,Clear,6.76,-1.9423326242543641,30.04823997887629
